"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"90","#OscarTrial Masipa: It is a fact that negative media reports about someone may affect someone's reputation and career.",FALSE,4,NA,2014-10-21 08:04:59,FALSE,NA,"524471394823061504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",9,FALSE,FALSE,NA,NA
"91","#OscarTrial Court accepts as mitigating factor OP's conduct after the shooting, that he wanted Reeva to live.",FALSE,1,NA,2014-10-21 08:03:37,FALSE,NA,"524471050265165825",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",9,FALSE,FALSE,NA,NA
"92","#OscarTrial Significally, Masipa going through 'aggravating' issues around the actual shooting into the bathroom.",FALSE,2,NA,2014-10-21 08:03:02,FALSE,NA,"524470905473597440",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",7,FALSE,FALSE,NA,NA
"93","#OscarTrial Masipa moves to the seriousness of the offences - the shooting and the Tasha's incident.",FALSE,2,NA,2014-10-21 08:00:51,FALSE,NA,"524470354409172992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",3,FALSE,FALSE,NA,NA
"94","#OscarTrial Judge says OP has inspired other people with disability worldwide. This cannot be ignored.",FALSE,3,NA,2014-10-21 08:00:24,FALSE,NA,"524470240617713664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",11,FALSE,FALSE,NA,NA
"95","#OscarTrial Ironically, Masipa lists OP's mothers view that he should consider himself as able-bodied. This could be to his detriment now.",FALSE,2,NA,2014-10-21 07:59:37,FALSE,NA,"524470043649015808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",26,FALSE,FALSE,NA,NA
"96","#OscarTrial Masipa says she felt unease at the emphasis placed on accused vulnerability. Says accused has excellent coping skills.",FALSE,7,NA,2014-10-21 07:58:46,FALSE,NA,"524469830368657408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",22,FALSE,FALSE,NA,NA
"97","#OscarTrial Masipa: It would be a sad day if impression is created that there is one law for the poor and another for the wealthy.",FALSE,12,NA,2014-10-21 07:58:10,FALSE,NA,"524469681454059520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",50,FALSE,FALSE,NA,NA
"98","#OscarTrial Masipa draws comparison to pregnant women being vulnerable and she would be sentenced if required.",FALSE,3,NA,2014-10-21 07:57:25,FALSE,NA,"524469491636641792",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",15,FALSE,FALSE,NA,NA
"99","#OscarTrial Masipa buys Nel's suggestion that if OP wanted a bench for his shower, it could be provided for him.",FALSE,8,NA,2014-10-21 07:56:45,FALSE,NA,"524469325168922624",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",33,FALSE,FALSE,NA,NA
"100","#OscarTrial Again Masipa chooses to accept evidence of Zac Modise. Seems prisons boss did right thing by coming to testify.",FALSE,4,NA,2014-10-21 07:56:16,FALSE,NA,"524469202699448320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",19,FALSE,FALSE,NA,NA
"101","#OscarTrial Masipa: It became clear that the concern was not just about accused disability, but also that he needed treatment.",FALSE,4,NA,2014-10-21 07:54:58,FALSE,NA,"524468875132678144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",7,FALSE,FALSE,NA,NA
"102","#OscarTrial Masipa doesn't want to usurp powers of Corr. Services. Individuals can always approach court to seek redress.",FALSE,1,NA,2014-10-21 07:54:23,FALSE,NA,"524468726679478273",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",6,FALSE,FALSE,NA,NA
"103","#OscarTrial Masipa says she has no doubt that correctional services will be able to accommodate Oscar Pistorius.",FALSE,10,NA,2014-10-21 07:53:21,FALSE,NA,"524468466397745152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",59,FALSE,FALSE,NA,NA
"104","#OscarTrial Critical finding by Judge Masipa - chooses to accept prisons boss evidence over that of social worker Vergeer.",FALSE,5,NA,2014-10-21 07:52:50,FALSE,NA,"524468339494903808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",15,FALSE,FALSE,NA,NA
"105","#OscarTrial Masipa says if  given custodial sentence - it will not be first time correc. services has to deal with person with disability.",FALSE,1,NA,2014-10-21 07:52:23,FALSE,NA,"524468224038305792",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",7,FALSE,FALSE,NA,NA
"106","#OscarTrial Masipa says she has no question in accepting evidence of acting prisons boss Zac Modise as reliable and credible.",FALSE,2,NA,2014-10-21 07:51:07,FALSE,NA,"524467904230993921",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",10,FALSE,FALSE,NA,NA
"107","#OscarTrial Masipa on Vergeer: Sketchy, outdated, uninformed.",FALSE,4,NA,2014-10-21 07:50:35,FALSE,NA,"524467771749703680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",9,FALSE,FALSE,NA,NA
"108","#OscarTrial Masipa says Vergeer's evidence was 'slapdash, dissapointing and had negative impact on her credibility as witness'.",FALSE,3,NA,2014-10-21 07:50:17,FALSE,NA,"524467697640542208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",13,FALSE,FALSE,NA,NA
"109","#OscarTrial Masipa: I was not impressed at all by Vergeer as a witness. She did not inspire confidence despite experience.",FALSE,7,NA,2014-10-21 07:49:26,FALSE,NA,"524467480925052928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",20,FALSE,FALSE,NA,NA
